REF_DATE,GEO,North American Industry Classification System (NAICS),Energy types,UOM,VALUE
2020,Canada,Potash mining [212396],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Potash mining [212396],"Natural gas, quantity purchased (cubic metres)",Cubic metres,997937008.0
2020,Canada,Potash mining [212396],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2020,Canada,Potash mining [212396],"Gasoline - motor, quantity purchased (litres)",Litres,
2020,Canada,Potash mining [212396],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,Potash mining [212396],"Diesel fuel, quantity purchased (litres)",Litres,7876656.0
2020,Canada,Potash mining [212396],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2020,Canada,Potash mining [212396],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2020,Canada,Potash mining [212396],"Propane, quantity purchased (litres)",Litres,
2020,Canada,Potash mining [212396],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Potash mining [212396],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,2767292343.0
2020,Canada,Potash mining [212396],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Potash mining [212396],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,Potash mining [212396],"Water, quantity purchased (litres)",Litres,
2020,Canada,Peat extraction [212397],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Peat extraction [212397],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Peat extraction [212397],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Peat extraction [212397],"Natural gas, quantity purchased (cubic metres)",Cubic metres,2207046.0
2020,Canada,Peat extraction [212397],"Gasoline - aviation, quantity purchased (litres)",Litres,
2020,Canada,Peat extraction [212397],"Gasoline - motor, quantity purchased (litres)",Litres,
2020,Canada,Peat extraction [212397],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,Peat extraction [212397],"Diesel fuel, quantity purchased (litres)",Litres,9554941.0
2020,Canada,Peat extraction [212397],"Light Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Peat extraction [212397],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Peat extraction [212397],"Propane, quantity purchased (litres)",Litres,440880.0
2020,Canada,Peat extraction [212397],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Peat extraction [212397],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,68480946.0
2020,Canada,Peat extraction [212397],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Peat extraction [212397],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,Peat extraction [212397],"Water, quantity purchased (litres)",Litres,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - motor, quantity purchased (litres)",Litres,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Diesel fuel, quantity purchased (litres)",Litres,13355055.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Light Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Propane, quantity purchased (litres)",Litres,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,All other non-metallic mineral mining and quarrying [212398],"Water, quantity purchased (litres)",Litres,
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Natural gas, quantity purchased (cubic metres)",Cubic metres,100371594.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Gasoline - aviation, quantity purchased (litres)",Litres,3419682.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Gasoline - motor, quantity purchased (litres)",Litres,13130684.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Kerosene, quantity purchased (litres)",Litres,
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Diesel fuel, quantity purchased (litres)",Litres,197751664.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Light Fuel Oil, quantity purchased (litres)",Litres,1819125.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Heavy Fuel Oil, quantity purchased (litres)",Litres,1428548.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Propane, quantity purchased (litres)",Litres,4021566.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,569939842.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Wood, quantity purchased (metric tonnes)",Metric tonnes,568.0
2020,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Water, quantity purchased (litres)",Litres,210850443.0
2020,Canada,Stone mining and quarrying [21231],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Stone mining and quarrying [21231],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Stone mining and quarrying [21231],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Stone mining and quarrying [21231],"Natural gas, quantity purchased (cubic metres)",Cubic metres,17675648.0
2020,Canada,Stone mining and quarrying [21231],"Gasoline - aviation, quantity purchased (litres)",Litres,34532.0
2020,Canada,Stone mining and quarrying [21231],"Gasoline - motor, quantity purchased (litres)",Litres,2739000.0
2020,Canada,Stone mining and quarrying [21231],"Kerosene, quantity purchased (litres)",Litres,
2020,Canada,Stone mining and quarrying [21231],"Diesel fuel, quantity purchased (litres)",Litres,42314708.0
2020,Canada,Stone mining and quarrying [21231],"Light Fuel Oil, quantity purchased (litres)",Litres,1403577.0
2020,Canada,Stone mining and quarrying [21231],"Heavy Fuel Oil, quantity purchased (litres)",Litres,427545.0
2020,Canada,Stone mining and quarrying [21231],"Propane, quantity purchased (litres)",Litres,703003.0
2020,Canada,Stone mining and quarrying [21231],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Stone mining and quarrying [21231],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,284847915.0
2020,Canada,Stone mining and quarrying [21231],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Stone mining and quarrying [21231],"Wood, quantity purchased (metric tonnes)",Metric tonnes,
2020,Canada,Stone mining and quarrying [21231],"Water, quantity purchased (litres)",Litres,26466422.0
2020,Canada,Granite mining and quarrying [212314],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Granite mining and quarrying [212314],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Granite mining and quarrying [212314],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Granite mining and quarrying [212314],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2020,Canada,Granite mining and quarrying [212314],"Gasoline - aviation, quantity purchased (litres)",Litres,
2020,Canada,Granite mining and quarrying [212314],"Gasoline - motor, quantity purchased (litres)",Litres,883479.0
2020,Canada,Granite mining and quarrying [212314],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,Granite mining and quarrying [212314],"Diesel fuel, quantity purchased (litres)",Litres,10616758.0
2020,Canada,Granite mining and quarrying [212314],"Light Fuel Oil, quantity purchased (litres)",Litres,1154194.0
2020,Canada,Granite mining and quarrying [212314],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Granite mining and quarrying [212314],"Propane, quantity purchased (litres)",Litres,106460.0
2020,Canada,Granite mining and quarrying [212314],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Granite mining and quarrying [212314],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,36823965.0
2020,Canada,Granite mining and quarrying [212314],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Granite mining and quarrying [212314],"Wood, quantity purchased (metric tonnes)",Metric tonnes,
2020,Canada,Granite mining and quarrying [212314],"Water, quantity purchased (litres)",Litres,0.0
2020,Canada,Limestone mining and quarrying [212315],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Limestone mining and quarrying [212315],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Limestone mining and quarrying [212315],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Limestone mining and quarrying [212315],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2020,Canada,Limestone mining and quarrying [212315],"Gasoline - aviation, quantity purchased (litres)",Litres,
2020,Canada,Limestone mining and quarrying [212315],"Gasoline - motor, quantity purchased (litres)",Litres,1689083.0
2020,Canada,Limestone mining and quarrying [212315],"Kerosene, quantity purchased (litres)",Litres,
2020,Canada,Limestone mining and quarrying [212315],"Diesel fuel, quantity purchased (litres)",Litres,28203801.0
2020,Canada,Limestone mining and quarrying [212315],"Light Fuel Oil, quantity purchased (litres)",Litres,169479.0
2020,Canada,Limestone mining and quarrying [212315],"Heavy Fuel Oil, quantity purchased (litres)",Litres,420471.0
2020,Canada,Limestone mining and quarrying [212315],"Propane, quantity purchased (litres)",Litres,545883.0
2020,Canada,Limestone mining and quarrying [212315],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Limestone mining and quarrying [212315],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,153143757.0
2020,Canada,Limestone mining and quarrying [212315],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Limestone mining and quarrying [212315],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,Limestone mining and quarrying [212315],"Water, quantity purchased (litres)",Litres,
2020,Canada,Marble mining and quarrying [212316],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Marble mining and quarrying [212316],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Marble mining and quarrying [212316],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Marble mining and quarrying [212316],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2020,Canada,Marble mining and quarrying [212316],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2020,Canada,Marble mining and quarrying [212316],"Gasoline - motor, quantity purchased (litres)",Litres,
2020,Canada,Marble mining and quarrying [212316],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,Marble mining and quarrying [212316],"Diesel fuel, quantity purchased (litres)",Litres,324916.0
2020,Canada,Marble mining and quarrying [212316],"Light Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Marble mining and quarrying [212316],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2020,Canada,Marble mining and quarrying [212316],"Propane, quantity purchased (litres)",Litres,
2020,Canada,Marble mining and quarrying [212316],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Marble mining and quarrying [212316],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2020,Canada,Marble mining and quarrying [212316],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Marble mining and quarrying [212316],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2020,Canada,Marble mining and quarrying [212316],"Water, quantity purchased (litres)",Litres,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2020,Canada,Sandstone mining and quarrying [212317],"Gasoline - aviation, quantity purchased (litres)",Litres,
2020,Canada,Sandstone mining and quarrying [212317],"Gasoline - motor, quantity purchased (litres)",Litres,
2020,Canada,Sandstone mining and quarrying [212317],"Kerosene, quantity purchased (litres)",Litres,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Diesel fuel, quantity purchased (litres)",Litres,3169233.0
2020,Canada,Sandstone mining and quarrying [212317],"Light Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Sandstone mining and quarrying [212317],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2020,Canada,Sandstone mining and quarrying [212317],"Propane, quantity purchased (litres)",Litres,
2020,Canada,Sandstone mining and quarrying [212317],"Butane, quantity purchased (litres)",Litres,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2020,Canada,Sandstone mining and quarrying [212317],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2020,Canada,Sandstone mining and quarrying [212317],"Wood, quantity purchased (metric tonnes)",Metric tonnes,
